Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
23424;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
25191;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
25824;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
26718;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
28625;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
30561;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
31649;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
32185;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
33252;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
33259;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
33699;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
35972;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
36038;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
37799;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
39183;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
40223;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
40494;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
41606;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
42414;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
43204;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
44278;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
47830;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
47922;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
49293;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
49409;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51608;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51612;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51980;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53063;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
53380;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53750;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
56255;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
56787;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
56820;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
58547;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59414;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
59579;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60298;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
61163;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
61753;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63707;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66251;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66283;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66640;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66735;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66766;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67787;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
