Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
59161;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59349;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59488;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59759;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59818;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59885;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60178;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60198;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60319;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60356;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60426;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
60519;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60566;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60605;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60829;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
61231;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
61765;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
62028;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
62102;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
62411;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63353;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
63422;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63780;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63906;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
64199;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
64364;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
64397;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
64424;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
64859;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
65064;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
65335;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
65613;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
65684;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
65905;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
65974;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66286;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66288;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66331;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66514;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66590;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66780;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66946;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67137;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67139;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67297;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67383;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67503;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67622;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
67943;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
68523;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
68812;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
69092;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
69246;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
69260;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
69651;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
69658;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
70065;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
70095;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
70115;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
70747;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
70793;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71346;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
72306;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
72335;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
72670;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
73436;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
74422;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
74477;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
74813;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75052;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75080;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
75137;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75373;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75389;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75536;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75934;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75971;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76093;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76107;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76235;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76329;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76384;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76501;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76598;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76965;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77107;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77422;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77444;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
