Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
48587;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
49184;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
49292;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
50385;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
50681;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51169;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51531;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53433;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
54177;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
57326;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
57341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
58512;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
58786;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
58984;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60454;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60827;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
62340;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63557;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
65388;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67584;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
68699;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
69986;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
70093;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
70747;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71234;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71485;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
72183;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
72533;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
73624;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75045;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76580;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76890;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77722;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
79979;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
84612;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
88233;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
90926;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
95639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
97286;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
97828;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
98086;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
98366;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
100160;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
100165;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
101805;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
103688;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
104306;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
107586;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
111971;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
113745;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
114804;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
114936;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
115150;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
117109;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
118191;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
121097;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
121746;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
122381;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
123195;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
125784;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
126451;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
126573;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
127318;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
127795;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
128634;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
129094;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
129513;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
129964;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
130174;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
130593;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
131183;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
131686;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
132581;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
132960;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
133508;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
135128;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
135260;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
136580;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
137521;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
137966;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
138493;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
138943;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
138955;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
139173;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
139845;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
139896;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
140353;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
140471;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
141022;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
141209;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
143342;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
143345;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
143883;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
144839;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
145166;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
146216;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
146479;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
147711;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
147739;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
148587;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
149184;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
149292;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
150385;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
150681;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
151169;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
151531;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
151639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
153433;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
154177;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
157326;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
157341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
158512;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
158786;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
158984;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
160454;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
160827;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
162340;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
163557;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
165388;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
167584;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
168699;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
169986;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
170093;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
170747;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
171234;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
171485;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
172183;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
172533;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
173624;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
175045;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
176580;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
176890;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
177722;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
179979;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
184612;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
188233;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
190926;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
195639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
197286;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
197828;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
198086;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
198366;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
200160;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
200165;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
201805;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
203688;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
204306;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
207586;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
211971;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
213745;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
214804;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
214936;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
215150;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
217109;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
218191;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
221097;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
221746;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
222381;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
223195;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
225784;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
226451;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
226573;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
227318;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
227795;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
228634;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
229094;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
229513;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
229964;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
230174;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
230593;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
231183;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
231686;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
232581;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
232960;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
233508;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
235128;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
235260;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
236580;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
237521;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
237966;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
238493;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
238943;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
238955;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
239173;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
239845;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
239896;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
240353;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
240471;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
241022;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
241209;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
243342;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
243345;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
243883;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
244839;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
245166;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
246216;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
246479;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
247711;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
247739;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
248587;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
249184;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
249292;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
250385;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
250681;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
251169;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
251531;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
251639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
253433;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
254177;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
257326;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
257341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
258512;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
258786;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
258984;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
260454;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
260827;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
262340;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
263557;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
265388;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
267584;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
268699;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
269986;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
270093;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
270747;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
271234;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
271485;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
272183;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
272533;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
273624;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
275045;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
276580;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
276890;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
277722;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
279979;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
284612;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
288233;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
290926;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
295639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
297286;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
297828;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
298086;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
298366;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
300160;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
300165;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
301805;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
303688;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
304306;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
307586;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
311971;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
313745;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
314804;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
314936;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
315150;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
317109;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
318191;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
321097;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
321746;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
322381;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
323195;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
325784;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
326451;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
326573;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
327318;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
327795;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
328634;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
329094;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
329513;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
329964;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
330174;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
330593;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
331183;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
331686;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
332581;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
332960;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
333508;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
335128;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
335260;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
336580;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
337521;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
337966;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
338493;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
338943;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
338955;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
339173;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
339845;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
339896;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
340353;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
340471;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
341022;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
341209;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
343342;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
343345;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
343883;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
344839;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
345166;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
346216;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
346479;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
347711;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
347739;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
348587;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
349184;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
349292;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
350385;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
350681;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
351169;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
351531;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
351639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
353433;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
354177;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
357326;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
357341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
358512;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
358786;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
358984;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
360454;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
360827;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
362340;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
363557;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
365388;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
367584;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
368699;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
369986;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
370093;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
